,Date Created,Number of Likes,Source of Tweet,Tweets
671,2022-11-15 15:58:18+00:00,1,Twitter for iPhone,@Hopcatchy @danielleboccell thanks 😊
672,2022-11-15 15:51:37+00:00,10,Twitter for iPhone,apparently when u store an integer in a list it takes up a crapton more memory than storing it in a numpy array; that is partly why numpy is faster than using lists
673,2022-11-15 15:44:42+00:00,7,Twitter for iPhone,@danielleboccell here is my latin phrase book :) https://t.co/5UBlyFbgBv
674,2022-11-15 15:39:22+00:00,12,Twitter for iPhone,i wish there were a warm and magical brown morning potion that would cause me to wake up
675,2022-11-15 15:36:42+00:00,8,Twitter for iPhone,@mimi10v3 pi cannot be written as a ratio of two integers 😭
676,2022-11-15 15:31:14+00:00,2,Twitter for iPhone,@austinc3301 big time; in fact i’d say u have an infestation on ur hands
677,2022-11-15 15:27:40+00:00,9,Twitter for iPhone,adding more bean bag chairs and big fluffy pillows to tpot; turning down the lights a smidge
678,2022-11-15 14:23:26+00:00,18,Twitter for iPad,okay i’ll do it too: https://t.co/cYM9OIdRps
679,2022-11-15 14:18:46+00:00,1,Twitter for iPad,@nascentwisp i have this same thought every morning…
680,2022-11-15 12:53:48+00:00,0,Twitter for iPhone,@DataAugmented pyspark sounds nice!
681,2022-11-15 12:52:14+00:00,0,Twitter for iPhone,@DataAugmented my personal files aren’t going to be that big; i’m just trying to learn a flexible approach because i don’t know what kind of data clients/employers are going to have
682,2022-11-15 12:47:39+00:00,0,Twitter for iPhone,@DataAugmented @TechCapo i haven’t been made familiar yet with this distinction so not sure 😅
683,2022-11-15 03:42:06+00:00,5,Twitter Web App,oops wrong account
684,2022-11-15 03:41:57+00:00,9,Twitter Web App,"Salvēte, anaticulae meae, quae improba hodiē nocte agēmus?"
685,2022-11-15 01:41:40+00:00,2,Twitter for iPhone,@mirandahzhang @AnthropicAI i’m very glad to hear that :)
686,2022-11-15 01:39:45+00:00,8,Twitter for iPhone,"@TechCapo i want to reek of R, python, and SQL to such an extent that no one can stand near me"
687,2022-11-15 01:37:37+00:00,3,Twitter for iPhone,@TechCapo i think the idea is that BIG DATA is going to be stored somewhere and to access this BIG DATA i’m going to need SQL; so to get stinking good at SQL i can use it even locally
688,2022-11-15 01:34:24+00:00,1,Twitter for iPhone,@TechCapo interesting! i luv grep so i guess i’m about to find out
689,2022-11-15 00:46:36+00:00,13,Twitter Web App,my butt is not pointy i have checked. but wherever i sit down it damages the furniture. i must conclude that my butt becomes pointy when i sit
690,2022-11-15 00:43:47+00:00,2,Twitter Web App,@schala163 that sounds like a reasonable response
691,2022-11-15 00:37:54+00:00,0,Twitter Web App,@birdpathy omg that is a rabbit hole i may never emerge from
692,2022-11-15 00:31:19+00:00,6,Twitter Web App,"my body is like: what they hell sci-fi movie are we living in: all i get from u is huel, caffeine, and exercise machine. are we on the way to mars? tell me the truth"
693,2022-11-15 00:16:13+00:00,1,Twitter Web App,@birdpathy omg that sounds based
694,2022-11-15 00:15:28+00:00,12,Twitter Web App,so i'm guessing that i can just start storing all my data in SQL tables and pulling it out with something like dbplyr...
695,2022-11-15 00:03:17+00:00,6,Twitter Web App,"i kinda think i would enjoy sitting in a dim room, analyzing the hell out of data, and writing recommendations based on the results; that's a thing, right? they could just slide coffee under the door and check to see if i'm alive from time to time"
696,2022-11-14 23:46:48+00:00,7,Twitter Web App,being a goat is low-key goated when... wait damn i don't understand this format at all what am i doing
697,2022-11-14 23:41:29+00:00,5,Twitter Web App,pretending that SQL stands for structured queer-y language
698,2022-11-14 23:38:43+00:00,3,Twitter Web App,"if bangers were an alt energy source, a single day's worth from tpot could power nyc for like 6 months straight"
699,2022-11-14 23:18:36+00:00,2,Twitter for iPhone,if the medieval guy finds a problem he sends a full report to the medieval witch who then runs further tests involving eye of newt; something may or may not come of this
700,2022-11-14 23:15:47+00:00,3,Twitter for iPhone,"immediately whenever i think of or hear someone say something a little medieval logician in my head checks if it was too broad, too narrow, circular, etc. 

gee thanks little medieval guy"
701,2022-11-14 23:10:34+00:00,7,Twitter for iPhone,can u really win oregon trail by purchasing nothing but oxen and riding across the country at blinding speed while naked?
702,2022-11-14 23:08:55+00:00,5,Twitter for iPhone,@IsomorphicPhi u could try watching utube and shitposting about galois theory specifically
703,2022-11-14 23:04:47+00:00,1,Twitter for iPhone,@SC_Griffith it’s when the service is described on an atomic level for statistical mechanics calculations
704,2022-11-14 23:02:04+00:00,2,Twitter for iPhone,@lightediand i retweeted to the latin community because they must be informed of this
705,2022-11-14 22:44:44+00:00,2,Twitter for iPhone,@linaelrasheed one of my superpowers is unraveling incomprehensible articles; the other is being able to sound like a baby alligator. hoping that one of these will come in useful for my next career
706,2022-11-14 22:28:39+00:00,1,Twitter for iPhone,@PstafarianPrice some proportion of peeps literally have no conscience; some proportion of those enjoy hurting others. at the same time people do the best they can w/what they have. i guess i’m the type of good guy that blows up the death star but feels bad about it
707,2022-11-14 22:23:53+00:00,2,Twitter for iPhone,@linaelrasheed i find that thinking real hard followed by sleep generally helps. it’s like yelling help so loud to ur brain that it keeps working even tho u r asleep; that followed by consolidation in the morning is huge
708,2022-11-14 21:33:03+00:00,3,Twitter for iPhone,@QualyThe @EzraJNewman Daly are u running Qualy’s account again?
709,2022-11-14 21:19:54+00:00,1,Twitter for iPhone,@celscea it saves me from trouble but it hurts if that’s all i have
710,2022-11-14 21:16:21+00:00,1,Twitter for iPhone,@thebestestpie say it was just part of ur soul dying from the black void that is meaninglessness?
711,2022-11-14 17:31:42+00:00,17,Twitter for iPhone,"is crying in ur office normal? just, u know, purely hypothetically"
712,2022-11-14 16:42:04+00:00,11,Twitter for iPhone,"when u really, really don’t want to do the thing but are super high conscientious. running on pure conscientiousness atm"
713,2022-11-14 16:20:40+00:00,1,Twitter for iPhone,@NoahTopper i luv the deluxe responses :)
714,2022-11-14 16:18:31+00:00,0,Twitter for iPhone,@xsphi word. loss aversion is real
715,2022-11-14 16:12:21+00:00,1,Twitter for iPhone,"@NoahTopper thanks! i’ll check some of these out, esp the ML thru a probabilistic approach. i luv probability theory"
716,2022-11-14 16:08:30+00:00,2,Twitter for iPhone,@responsiblparty @tasshinfogleman my steelmanned version of that for myself is that mental imagery can be very useful/powerful; that intuition can give lots of helpful info; that our attitudes can prevent or bring about change
717,2022-11-14 14:57:42+00:00,0,Twitter for iPhone,@NoahTopper is there one you like a lot?
718,2022-11-14 14:27:24+00:00,0,Twitter for iPhone,@NoahTopper twas a low probability event of high utility (woke up happy)
719,2022-11-14 14:13:19+00:00,1,Twitter for iPhone,@responsiblparty @tasshinfogleman because i don’t have magical thinking at all 😅
720,2022-11-14 03:13:13+00:00,5,Twitter for iPhone,@absurdlymax yes now tomorrow when i eff up royally i can just chant “regression to the mean” 😌
721,2022-11-14 03:09:10+00:00,6,Twitter for iPhone,"@absurdlymax i did the laundry, cleaned the house, got groceries, made myself not be a hairy gorilla anymore, set up a github repo, learned some python, some R, some alignment stuff, and a lot of SQL :)"
722,2022-11-14 03:04:13+00:00,1,Twitter for iPhone,"@absurdlymax thinking this way has enabled me to move and take action in a world filled with complexity, uncertainty, and ambiguity while at the same time accepting just how much of these things we’re dealing with"
723,2022-11-14 03:01:04+00:00,1,Twitter for iPhone,"@absurdlymax srsly yeah multi-model thinking and conceptual engineering have been super empowering for me, and it’s been quite the uphill battle in many situations explaining how it isn’t just “overthinking”"
724,2022-11-14 02:47:47+00:00,10,Twitter for iPhone,i got a lot done today 🙏
725,2022-11-14 02:46:09+00:00,3,Twitter for iPhone,deep space nine but populated by tpot
726,2022-11-14 02:43:27+00:00,1,Twitter for iPhone,@RafaRuizdeLira @TetraspaceWest landauer limit = max speed that a human can read landau and lifshitz
727,2022-11-14 02:39:12+00:00,1,Twitter for iPhone,@absurdlymax my excuse is that yes i care hugely and yes i’m nerdier than a nerd on a neural net carpet and how can i not talk mathematical philosophy
728,2022-11-14 01:54:57+00:00,1,Twitter Web App,"@gebrauchsmusik @alexxguss ah borscht luv, takes me back way back"
729,2022-11-14 01:51:36+00:00,8,Twitter Web App,"@shauseth they are unaligned, have u heard the sound they make? also my neighbors and their house got turned into binkies"
730,2022-11-14 01:48:57+00:00,1,Twitter Web App,@butt_cousin damn it's that obvious :(
731,2022-11-14 01:43:58+00:00,1,Twitter Web App,@shauseth only on twitter do they know my luv language
732,2022-11-14 01:40:52+00:00,1,Twitter Web App,@prerationalist quantum many worlds thanos just gives up and plays mario cart
733,2022-11-14 01:39:44+00:00,2,Twitter Web App,@HamishDoodles @absurdlymax just replying so that there will be three stick figures in one thread
734,2022-11-14 01:29:16+00:00,1,Twitter Web App,"@jingle__belle i kinda do, tho i question past me's choices"
735,2022-11-14 01:27:10+00:00,1,Twitter Web App,@butt_cousin that would be overfit. instead i have trained an ML model using regularization to mimic ur essence and programmed alexa with it :|
736,2022-11-14 01:23:32+00:00,0,Twitter Web App,@uberwensch_ ...and wow this lagrangian has some weird shit in it
737,2022-11-14 01:19:47+00:00,2,Twitter Web App,@uberwensch_ alt suggestion: oh hey i have this mathematical formalization of astrology that uses Lie groups! okay let μ be an injective smooth mapping from G × G to G...
738,2022-11-14 01:01:17+00:00,2,Twitter Web App,i've just been hueling myself this whole time
739,2022-11-14 00:59:19+00:00,5,Twitter Web App,idea: use ML to find out who @QualyThe is :|
740,2022-11-14 00:47:03+00:00,10,Twitter Web App,"i passed the anti-turing test and made everyone think i'm a robot, which i'm not ofc. nope. not a robot. not even a little 🤖"
741,2022-11-14 00:42:40+00:00,1,Twitter Web App,@PipFoweraker nah i'm done with the deontologist: i had my braces out years ago now
742,2022-11-14 00:28:34+00:00,12,Twitter Web App,"i had a dream in which stefan schubert said ""seems implausible""; i found that comforting

say it with me y'all: seems implausible 😌"
743,2022-11-14 00:23:08+00:00,1,Twitter Web App,"@blahajparty me too, especially all the little ones that try real hard"
744,2022-11-14 00:22:19+00:00,0,Twitter Web App,@tasshinfogleman a wizard of earthsea
745,2022-11-14 00:17:14+00:00,1,Twitter Web App,"@tasshinfogleman i've been told i have witchy vibes, witch is kinda funny"
746,2022-11-14 00:15:59+00:00,0,Twitter Web App,@ulyzzyz https://t.co/IyI7sVFt96
747,2022-11-14 00:12:28+00:00,3,Twitter Web App,"i feel a little more secure knowing that when i'm too tired to tweet bangers, @absurdlymax will take up the slack"
748,2022-11-14 00:06:37+00:00,2,Twitter Web App,@MagusGenji @butt_cousin no one knows what this brave man has seen. okay we have a pretty good idea actually
749,2022-11-14 00:00:27+00:00,3,Twitter Web App,@nascentwisp https://t.co/0pDkfxmjil
750,2022-11-13 23:55:03+00:00,1,Twitter Web App,@absurdlymax for now
751,2022-11-13 23:40:29+00:00,4,Twitter Web App,i have swept the foul villainy of dirt from my apartment. i know it will be back; i'll be ready
752,2022-11-13 23:37:55+00:00,1,Twitter Web App,@andnasnd yes exactly. dunning has been over at my place
753,2022-11-13 23:35:36+00:00,1,Twitter Web App,@servo_chignon @yacineMTB so if i get good at SQL i'll be able to batman harder &gt;:)
754,2022-11-13 21:42:49+00:00,20,Twitter Web App,"omg SQL is easy y'all (famous last words)

but yeah so far it seems super easy"
755,2022-11-13 20:58:21+00:00,1,Twitter Web App,"@codydroux ah yes, and agreed! (my phone keeps telling me that i have fat fingers too, which greatly offends me)"
756,2022-11-13 20:54:12+00:00,3,Twitter Web App,@absurdlymax @girlbossmoder yes that's what i wanted u to think cuz i'm so bad
757,2022-11-13 20:53:07+00:00,0,Twitter Web App,@yannikyriacos we aim to please
758,2022-11-13 20:51:37+00:00,2,Twitter Web App,@girlbossmoder when i was in grad school i did coke with cheez-its all the time during atmospheric physics. made me phlegmy tho (and dr pepper is better)
759,2022-11-13 20:47:30+00:00,1,Twitter Web App,@alexxguss love is being defeated at galaga
760,2022-11-13 20:43:37+00:00,1,Twitter Web App,@CineraVerinia @StefanFSchubert Seconded
761,2022-11-13 20:39:21+00:00,1,Twitter Web App,@codydroux what is biloth? hadn't heard that before...
762,2022-11-13 20:24:05+00:00,0,Twitter Web App,"@yannikyriacos i once had a partner who often wanted to do it at 3-4 AM; not gonna lie, the psyop idea didn't work for me so well in that particular window. not a morning person 😅"
